Id,SalePrice
1679,392303.36265796237
1680,340882.42022516683
1681,255435.86462877598
1682,307611.3863331874
1683,174574.28959049386
1684,175599.01972462732
1685,173532.35443795638
1686,168619.35851693933
1687,166757.87165655658
1688,188900.3667560494
1689,191687.36758631837
1690,190085.10738162659
1691,181641.96134782062
1692,257266.76563869207
1693,168764.56597481016
1694,181336.70118949766
1695,165023.36797886965
1696,263529.9293284953
1697,167243.87576823807
1698,352117.18194494647
1699,330688.95520478697
1700,244865.90297566564
1701,272843.5606153278
1702,252308.85690526228
1703,256470.94722807707
1704,288233.7955374255
1705,228802.53181279788
1706,437371.74754506897
1707,215106.38869552242
1708,210851.6942125541
1709,272727.3647558209
1710,222609.00198415352
1711,250200.19372688443
1712,257800.52771646672
1713,265144.97110298113
1714,226051.44581101678
1715,205243.34366669136
1716,189860.95491605706
1717,178851.76428274278
1718,139238.98635082558
1719,199640.9608418011
1720,249628.75757374254
1721,177244.9168437565
1722,122675.38854892137
1723,155794.78436767816
1724,211817.08090710765
1725,229255.9430655455
1726,187096.6798189256
1727,154776.85184732525
1728,184965.55689135529
1729,163438.75376700689
1730,150651.86974770803
1731,119762.10458775466
1732,126050.48082324814
1733,111511.64479730136
1734,128682.80320292104
1735,135170.25560278364
1736,117818.19975882959
1737,343728.27843677095
1738,222717.34241177482
1739,297509.01585431537
1740,220426.346621409
1741,193184.9931618214
1742,176482.34350454833
1743,172486.2462598023
1744,303830.60769640584
1745,226997.84445672596
1746,181377.11673964953
1747,210470.21040692183
1748,237734.43753200653
1749,159061.8618279206
1750,127033.51227588693
1751,237874.56116238536
1752,121233.2950372245
1753,143179.58106677735
1754,189143.47709680378
1755,174094.70880959043
1756,129808.14007550006
1757,120270.60834430631
1758,141635.54799829127
1759,156541.56004457487
1760,167147.72783112997
1761,136460.23781592067
1762,176043.81712042907
1763,164968.38519797515
1764,117127.74962944639
1765,158150.68974486494
1766,174651.89106739606
1767,222982.32292563684
1768,144499.57006806746
1769,166682.72580201057
1770,152289.71858822586
1771,128195.25781107058
1772,135450.0995326341
1773,135658.1814491814
1774,129908.32897985999
1775,140489.44140108558
1776,120681.37991234171
1777,120288.11674710485
1778,134918.69813257546
1779,115050.97160762831
1780,173964.85764611227
1781,127544.5183209491
1782,82441.56644745861
1783,153747.9437719454
1784,109515.16649638793
1785,119360.74153497153
1786,125966.47788928376
1787,163544.30927795367
1788,56208.28423511913
1789,87183.48985411803
1790,71525.77369761434
1791,200766.59238057883
1792,157379.61862734365
1793,136592.45811011578
1794,143981.94937663877
1795,135884.91167329653
1796,117734.75662380863
1797,117315.65441401111
1798,123541.26727300712
1799,122902.54985928226
1800,130095.26828530333
1801,134156.64194329552
1802,123931.26821885769
1803,145279.4177425391
1804,143745.17629411686
1805,136591.30383375837
1806,119222.51785435932
1807,131950.78366716823
1808,108036.3673820204
1809,114936.4596485376
1810,140959.61990393695
1811,94249.29504617026
1812,93306.85636344866
1813,122507.03019174587
1814,97676.9200121512
1815,53136.130420876216
1816,101741.85247101074
1817,97574.06029691269
1818,146714.24672240505
1819,125189.4847974147
1820,68226.28175620594
1821,110261.44736233879
1822,144486.1673401502
1823,50799.10986146584
1824,134466.9631209694
1825,128334.63277701601
1826,105469.9157058899
1827,101210.8769036729
1828,130727.43542003467
1829,115026.10403411793
1830,141924.74900898425
1831,139766.27499193884
1832,95224.06629859089
1833,129899.2900448779
1834,125962.78517744606
1835,150784.99920636846
1836,131579.49165849268
1837,86491.06661383151
1838,129083.95766093189
1839,79078.60333018744
1840,157407.1490164476
1841,147472.58738273193
1842,78487.73499693627
1843,124897.39451694438
1844,134053.1533687694
1845,139674.91651345813
1846,155782.4009907064
1847,160684.60705062223
1848,57450.260909378274
1849,115606.30238755707
1850,116141.54055392274
1851,150545.09930409605
1852,120304.14075747806
1853,131728.1888213953
1854,167727.77841560167
1855,146491.27426272066
1856,209967.42721110108
1857,133712.472499721
1858,139527.87452698263
1859,119309.89495837264
1860,149775.4758295458
1861,117341.75211478905
1862,316124.7580815643
1863,305013.735812383
1864,305049.46451749915
1865,319958.65032666083
1866,351254.4667755639
1867,246221.0036479995
1868,303838.76763655315
1869,210106.0737775926
1870,234828.4819236874
1871,250048.07062800621
1872,163062.6297873968
1873,254725.4799027885
1874,138445.9253386891
1875,198086.53834172105
1876,193411.7756448883
1877,211514.745549805
1878,198024.16827224652
1879,130424.00473619546
1880,137138.66405173513
1881,254864.3780634996
1882,258740.62958017265
1883,195003.54373498916
1884,210160.8881968154
1885,252079.38185684063
1886,294233.27264712926
1887,202331.85343167643
1888,277766.6115298571
1889,161770.0004786497
1890,125171.59216856453
1891,141113.62148331752
1892,108212.80908507248
1893,135335.51255637765
1894,120506.02741231288
1895,133569.4306471081
1896,126207.03768294795
1897,112420.6202258044
1898,115274.81514741853
1899,150701.89564733722
1900,139884.74060915035
1901,162254.41328853564
1902,130273.3122609001
1903,248877.77842829045
1904,142894.6022574043
1905,191401.49406278942
1906,168728.07004518676
1907,202229.56837280683
1908,109650.6066966899
1909,135116.81826814433
1910,121069.98668632556
1911,209940.69592314484
1912,299715.06173122214
1913,135551.84394477625
1914,60195.63534535322
1915,319664.95895215665
1916,66227.91633938393
1917,253033.1414893233
1918,141993.82887290724
1919,178225.4486179171
1920,145745.4933435579
1921,459406.15101992985
1922,308287.17680149875
1923,218819.86824326662
1924,237137.573670682
1925,194735.82484488536
1926,391128.3695054889
1927,128380.61599482018
1928,154382.1082495368
1929,124112.92759300602
1930,129145.342033694
1931,142253.02468881189
1932,135784.72298575722
1933,180773.25432472964
1934,178402.6227580824
1935,167331.71853840997
1936,187491.51690815075
1937,186594.72885922986
1938,171170.42683897942
1939,236648.42775174745
1940,178056.60575365982
1941,171726.9121991239
1942,189136.19584910935
1943,206727.50224903465
1944,340171.1127400404
1945,381613.15546962083
1946,146732.07705388323
1947,306771.6902140423
1948,167396.06654565968
1949,249541.36628356573
1950,179055.6663999088
1951,242225.2920933914
1952,219968.8386444784
1953,175652.92910490153
1954,179780.84835157145
1955,134164.0983299338
1956,326659.3559879344
1957,148602.36299877512
1958,299008.2233637245
1959,142845.12530371133
1960,118219.54734880927
1961,121709.64118491122
1962,98309.13926541923
1963,104527.42433271022
1964,111356.0189186272
1965,150529.83525014087
1966,143014.25700059006
1967,293918.04446907743
1968,465182.2146566056
1969,397099.51899944345
1970,504574.76413960085
1971,441524.9221709022
1972,373225.7862125962
1973,257477.98531530902
1974,321597.53595855535
1975,514028.5343319928
1976,264931.7180062754
1977,349790.4517115541
1978,357231.725631729
1979,308634.2709774772
1980,196187.21018903432
1981,333871.5017546694
1982,234895.6968159385
1983,208236.48014679726
1984,164783.18587528187
1985,217403.27046103086
1986,198103.985418035
1987,173386.5096870364
1988,175205.1486311194
1989,195292.03446438504
1990,215573.76128661228
1991,231305.7851301462
1992,215713.7364135004
1993,171168.8919630172
1994,236634.52571794155
1995,185435.5105452627
1996,245688.28154689743
1997,314897.51653113216
1998,350055.3792789233
1999,253568.62465703304
2000,311343.0982359684
2001,269491.4591091381
2002,243320.16770499124
2003,253064.64320996412
2004,265808.75740467
2005,219784.06912483333
2006,234954.55719133
2007,245909.68733848317
2008,210403.54209667855
2009,193611.1760584925
2010,191386.59060919713
2011,145803.16629465084
2012,172043.6177500369
2013,178894.3938356382
2014,184665.16404282517
2015,205114.62049542094
2016,194751.5455584054
2017,198242.69606405616
2018,122436.8345622479
2019,131868.61426087338
2020,110064.79499985
2021,105332.48693898314
2022,181552.29683859006
2023,147013.3506577886
2024,238053.66484389408
2025,367883.8412039609
2026,168370.38804926974
2027,152418.84478801038
2028,150380.01624197382
2029,170854.54242634578
2030,273357.8249059061
2031,252195.99036980726
2032,260069.50899816706
2033,267072.4679849574
2034,169291.66447734812
2035,215631.6428399639
2036,198313.48535120202
2037,199724.7727223758
2038,311783.4465866035
2039,215563.04711650408
2040,299577.51810184243
2041,297061.3090123861
2042,202037.27831659885
2043,173049.878539808
2044,160934.630517818
2045,222907.11781878845
2046,137309.13797013857
2047,145785.36303013648
2048,137370.395493753
2049,134958.39881460232
2050,178096.8451157774
2051,104756.83897251837
2052,129149.25334707346
2053,144987.54427398526
2054,91683.98642563788
2055,151359.8382140107
2056,140103.91243252697
2057,119699.93298628468
2058,223276.35153601898
2059,134321.78579025096
2060,170002.8867834752
2061,176462.99882684744
2062,132856.607289636
2063,116559.25790103755
2064,150201.2316028889
2065,110773.19661035958
2066,162426.70466638228
2067,112791.13545702829
2068,131595.78786049594
2069,85418.06534781774
2070,109298.97104237843
2071,85779.48736880593
2072,137563.0173791032
2073,134711.66867708918
2074,184967.50693183512
2075,147282.4122373562
2076,116997.29193688494
2077,156201.9383393806
2078,133804.8172780884
2079,131749.6212654056
2080,120742.5793906008
2081,126804.43716288944
2082,134358.17375670446
2083,143699.08227940745
2084,114678.88468008427
2085,119985.34205838891
2086,108077.24368987963
2087,120280.96634470821
2088,95377.83446976145
2089,76229.70536198275
2090,137034.0042424009
2091,118066.55658358903
2092,129164.60292382143
2093,116539.86628257063
2094,109708.8846625237
2095,146990.3223898518
2096,78701.69592092169
2097,93973.63538353317
2098,140704.59804078328
2099,56906.45127838881
2100,90263.37134776759
2101,123615.77987210438
2102,122365.77280382409
2103,108426.45675647259
2104,121692.87326042452
2105,119367.3388786222
2106,57072.64896714178
2107,229951.56233912954
2108,112150.24685052612
2109,113075.86659112562
2110,131233.64026973964
2111,136763.54342205834
2112,133890.03289818042
2113,123206.90613433623
2114,116924.05304347414
2115,154737.53367558544
2116,115421.44550025272
2117,149181.75734311598
2118,124946.20152036025
2119,110185.98071269644
2120,122011.08400644922
2121,93406.95140475253
2122,109846.78380102087
2123,79369.66954160131
2124,149100.24092612945
2125,123345.48106034701
2126,154706.68646374214
2127,150514.71597963426
2128,123881.85258922116
2129,95134.39326065125
2130,132045.2632102953
2131,128874.64866421472
2132,123674.99795172109
2133,121512.43735570117
2134,122451.02663953358
2135,92446.54637317432
2136,72772.85673368895
2137,112771.40946487915
2138,129759.62089891109
2139,154897.50441928155
2140,140715.0241029525
2141,143274.50317248143
2142,124920.64988461189
2143,145283.63115077646
2144,119985.36424735737
2145,137232.77690140367
2146,167851.38652633585
2147,144056.96663654616
2148,128040.49531477649
2149,137163.45276183094
2150,222072.27392650678
2151,113282.30915649401
2152,171846.19919818695
2153,151094.5320184207
2154,108461.19992024574
2155,138232.45728318067
2156,258912.30308096507
2157,241643.44127560427
2158,230388.4652192354
2159,197809.31867522685
2160,172974.99946691204
2161,237935.07911072273
2162,414828.4945638459
2163,339953.76813990995
2164,242529.47330985893
2165,189885.77038950796
2166,145315.3547594614
2167,221522.54375894935
2168,202887.00556434056
2169,194073.68494466913
2170,225652.69486808774
2171,147838.8668824642
2172,131822.87925046438
2173,165252.72079325837
2174,226369.14838558206
2175,316455.24787283986
2176,317849.8947021345
2177,243978.1602177932
2178,205917.82627753878
2179,141201.758854191
2180,221509.86059159995
2181,184876.70976485487
2182,213996.76160579495
2183,192192.68407338962
2184,121086.54462551602
2185,122064.0593087018
2186,152944.24732930426
2187,152633.94325105622
2188,157014.17352050627
2189,227343.62849347523
2190,82997.08102930358
2191,85400.5853389948
2192,89399.41620208383
2193,99923.1406885721
2194,101120.14349331746
2195,113937.11341787344
2196,101465.10430351002
2197,111128.53116313709
2198,167986.75595935422
2199,185778.44320612744
2200,148049.2733966549
2201,147029.12090648836
2202,221673.15633010893
2203,137259.92305822053
2204,174097.43466609652
2205,107169.64223914847
2206,148401.39630146834
2207,200499.10093996066
2208,241320.03419182665
2209,209498.57834235756
2210,116535.34103195653
2211,115207.24368591087
2212,113535.3798851596
2213,100269.64669174385
2214,129169.53789947854
2215,105182.20462964501
2216,133703.47897590796
2217,64013.73638691856
2218,80073.68016286349
2219,72307.61640488119
2220,82665.35576761074
2221,321539.59047916625
2222,249942.87272968073
2223,276628.19544955547
2224,217693.70207882897
2225,118353.10590878056
2226,176624.45059168566
2227,195033.6798084656
2228,273896.84612339566
2229,256502.6114607075
2230,151158.58950254266
2231,207199.81061458564
2232,186325.8949216791
2233,172897.9689629161
2234,236639.44789477362
2235,215575.36387038627
2236,249114.42051550062
2237,325639.8924035806
2238,193094.20942724752
2239,106325.68597032118
2240,161868.61799252144
2241,149437.3356006878
2242,125158.11582637388
2243,126832.96378523212
2244,108455.49986639654
2245,97931.87337115537
2246,138602.3304938546
2247,113837.19448668296
2248,125088.68182881328
2249,122919.73751841967
2250,127405.39718040127
2251,106883.16971124952
2252,163049.053762978
2253,152037.03031288667
2254,174075.63307140273
2255,189180.04410290738
2256,180904.0278188765
2257,212950.01351728098
2258,165833.76901526374
2259,181013.7487206519
2260,164190.07884823365
2261,180955.97330712754
2262,204034.55707078945
2263,354574.242271879
2264,408100.2864641804
2265,163519.90317535633
2266,294623.0460452811
2267,337937.91071651346
2268,398961.27505778783
2269,147914.34457907517
2270,186925.65136454147
2271,222443.59435388862
2272,194152.5990065288
2273,166182.12382731755
2274,184516.1282609851
2275,167097.9170858553
2276,195649.58296514055
2277,182429.93106314458
2278,148252.2467784995
2279,126418.4928519792
2280,118562.18258841705
2281,171895.4646955745
2282,180580.65898762512
2283,102711.20740455943
2284,108229.19151131727
2285,141313.7922285724
2286,126664.32007105823
2287,336427.1151459343
2288,254327.84672136328
2289,377058.7714310385
2290,461320.52967296494
2291,315848.6534821891
2292,495003.99064033607
2293,452915.24333335744
2294,473914.7913298596
2295,426810.3111610379
2296,275099.98555961874
2297,323620.90510138246
2298,315128.2631365466
2299,387257.7060921517
2300,349266.5898970774
2301,274823.87677796365
2302,248944.2483359075
2303,237583.88672004655
2304,230201.29958514392
2305,184016.21505478708
2306,184580.56864636944
2307,188906.67131738315
2308,223601.26517687403
2309,275774.6317386733
2310,201329.808272306
2311,189604.1382349085
2312,177010.7320655361
2313,175535.1287634057
2314,169113.46770636714
2315,176620.35207591028
2316,180770.82537387556
2317,190769.84575471253
2318,183653.9353447491
2319,185264.5709161491
2320,181140.51617034295
2321,246985.94473157293
2322,172694.34332425575
2323,180062.94192664314
2324,167546.74671516247
2325,208210.23623819358
2326,166479.19948115814
2327,205593.92456978632
2328,226857.2512493135
2329,187210.36534133705
2330,177566.33026384545
2331,365152.6709574828
2332,477479.01109483227
2333,325943.9468787459
2334,255551.17912415398
2335,271247.20250118425
2336,341928.6253801106
2337,207148.6320010356
2338,272910.91788285016
2339,234486.58639404897
2340,414657.90606022003
2341,217962.59469004496
2342,240040.6878572821
2343,227217.94454448594
2344,225935.4084938188
2345,228113.42781764065
2346,217863.71567657523
2347,201571.67635685863
2348,243530.4462599961
2349,170320.04668623485
2350,274255.497188479
2351,254808.38812644067
2352,254968.76408626232
2353,244664.80421509608
2354,148664.57773323313
2355,149738.5789058899
2356,152280.71590122368
2357,197834.80888655677
2358,189928.83955257075
2359,129304.64950774876
2360,121775.0093309899
2361,148528.02041143438
2362,272094.9780919312
2363,141776.76051344036
2364,159820.93358358866
2365,226088.38314301276
2366,185955.97575259718
2367,229059.00298959506
2368,209761.71814595303
2369,226220.68169355622
2370,171888.90002809482
2371,173410.45336590073
2372,200274.43774970574
2373,281614.47360116465
2374,314010.22783102107
2375,256168.1769141962
2376,281478.660292806
2377,361645.14905035973
2378,150486.2058903811
2379,198935.77746587934
2380,148418.70197851834
2381,167879.95467220433
2382,201983.16319743535
2383,205488.58966266116
2384,244746.70397187135
2385,164612.49850009498
2386,136669.42652999048
2387,135956.06545057506
2388,94338.67648576423
2389,120005.87847071294
2390,147487.1633304584
2391,136005.82704194222
2392,118256.3745624135
2393,162632.62190858577
2394,146437.395706711
2395,212900.79085474275
2396,147579.55641210428
2397,228325.35657489972
2398,125209.21963556786
2399,55969.68785898448
2400,58412.9531652237
2401,110245.97943549222
2402,137469.78189270236
2403,134883.08206413113
2404,150583.69420561948
2405,168431.2725071173
2406,143756.7572780422
2407,127291.02188924316
2408,142740.93735580725
2409,122743.31983852989
2410,164065.75724020795
2411,122161.19276371333
2412,155168.903342744
2413,130948.83764581155
2414,142174.66264913828
2415,131176.9263774806
2416,122867.9476291309
2417,134399.9733280426
2418,131622.36559241056
2419,126300.48947722056
2420,124872.89089035403
2421,146510.1263710186
2422,114276.95359847657
2423,113098.1667036578
2424,146596.64543932443
2425,210672.20542986895
2426,132004.74620348075
2427,122208.53310741435
2428,172800.96646229472
2429,116625.85616004327
2430,133273.61278448754
2431,114444.31602288134
2432,144348.0006288128
2433,150154.06757160698
2434,144823.3147477047
2435,152469.53289747593
2436,107701.51503753032
2437,108523.25383521608
2438,128106.40086751674
2439,112799.62656821858
2440,123971.15432790443
2441,91978.26825036608
2442,91516.43732007094
2443,120040.63427946316
2444,128103.3926615065
2445,88920.33707363361
2446,129014.78323381489
2447,167158.62538477435
2448,126204.00102360692
2449,113378.78025148924
2450,142585.74004528456
2451,125244.86370507977
2452,197447.80531466097
2453,98734.4114610741
2454,120826.95166611076
2455,115719.70033910644
2456,136147.14641564665
2457,130177.04173250565
2458,116891.97244573203
2459,117062.93617024792
2460,140748.74506188594
2461,119139.96785407382
2462,136601.30316762783
2463,126737.32644993183
2464,181353.50112078988
2465,137089.57855104204
2466,113284.15508392858
2467,138298.3904942607
2468,81422.86105422881
2469,77605.91690226263
2470,171970.5638020611
2471,201145.7282431956
2472,149266.34862039934
2473,114214.59211947351
2474,83853.44851137632
2475,224676.86910284276
2476,115355.35585554423
2477,129868.73267483759
2478,154998.03218510447
2479,101506.29157033635
2480,138955.8822353737
2481,121084.93312387733
2482,131881.79129227728
2483,112665.87341873736
2484,126300.81741117104
2485,129960.95383139882
2486,160777.1548965094
2487,173137.86177565294
2488,156595.14512492827
2489,149989.48435819108
2490,151303.55330319324
2491,91455.96981579153
2492,178587.68065386478
2493,138646.6277427014
2494,151449.87371787315
2495,84264.183770265
2496,248873.0735764494
2497,149159.0530270487
2498,110575.50908535611
2499,91217.56668430664
2500,125226.94155091741
2501,137216.105706413
2502,147559.22987276939
2503,89632.320403652
2504,186992.24049716475
2505,219290.6474259841
2506,258360.32894108188
2507,284653.5827144543
2508,260000.87737535077
2509,212602.51984829825
2510,226835.07871694755
2511,177514.85756600113
2512,209174.20026123818
2513,217747.0324989418
2514,248308.98885262455
2515,150653.79722438217
2516,172170.06795437666
2517,139774.9732766372
2518,148958.62225565306
2519,224371.21520678705
2520,208464.85856963045
2521,185211.13113877556
2522,225384.35792843488
2523,118694.16838075111
2524,138708.37002116453
2525,148147.68961849494
2526,141846.5160388567
2527,113774.09193275006
2528,121399.47917823866
2529,132580.7989883725
2530,120099.5317356
2531,256597.55108108712
2532,230147.99788600474
2533,195369.59327647954
2534,236884.28958846277
2535,309942.08258626546
2536,226511.49661196934
2537,244461.94026004497
2538,187865.96809981202
2539,189079.69410999326
2540,172087.24816578918
2541,183914.498362999
2542,162235.1503505145
2543,124768.24349354932
2544,115273.81490886454
2545,129047.96962159593
2546,129664.45044319957
2547,140271.5666404431
2548,154311.9322784084
2549,161384.17962921993
2550,316729.9493124378
2551,143587.12242295148
2552,131865.4003314234
2553,79944.609218554
2554,112147.99681829585
2555,120073.97841828728
2556,89120.61434953923
2557,112663.6775035697
2558,158723.56440439908
2559,131087.22855412582
2560,153222.3323982503
2561,128040.63654009668
2562,140030.15579204675
2563,140968.54569157204
2564,209494.9024113152
2565,133331.11829816658
2566,145624.2369279227
2567,135722.23322543106
2568,198522.9172505963
2569,207666.52932117778
2570,112534.97545848874
2571,176316.76026082117
2572,144930.24636284867
2573,240196.43087604767
2574,256730.51592500843
2575,130103.30945715292
2576,119608.9500537152
2577,143389.64805230187
2578,83286.92553296649
2579,70087.71949440379
2580,132820.8046940976
2581,119679.29025754615
2582,118066.31380351703
2583,271540.7649570361
2584,174126.12808036624
2585,174129.25493196357
2586,215975.1672462045
2587,198382.98123135057
2588,144161.65163856314
2589,151692.53967577306
2590,203859.54630802522
2591,222002.150036769
2592,228837.5526542661
2593,253706.38751144227
2594,177603.93172919267
2595,195625.95176722915
2596,310647.9038197155
2597,176545.04242906978
2598,291416.09247055044
2599,322983.86278747005
2600,109073.7533480019
2601,147798.77179300942
2602,83168.28225587975
2603,94975.57311777097
2604,91390.58161900363
2605,75730.01297450163
2606,143647.5492620329
2607,202042.02249137175
2608,204106.29214376592
2609,168920.35495096768
2610,112548.21197218244
2611,111431.84422161497
2612,154262.58355193108
2613,130559.86967956548
2614,129597.92506265138
2615,157390.14892059346
2616,146102.57105700322
2617,169527.83714049513
2618,192710.06845990758
2619,207639.0031542966
2620,188257.00523481856
2621,178227.07331250262
2622,183081.15778923617
2623,247909.09890897968
2624,286295.42684861115
2625,293060.5853158814
2626,177647.8251658985
2627,165615.68577290646
2628,490781.1960682159
2629,503620.4694139901
2630,366850.22741810296
2631,481265.1907600679
2632,481896.60185574536
2633,318969.88978584926
2634,391591.1791042745
2635,157757.4933762825
2636,172644.0248899335
2637,173396.2746856476
2638,243985.669346225
2639,185172.80222774073
2640,158518.08217488477
2641,111654.86478389791
2642,193302.56437939
2643,99312.69780526037
2644,127929.31689448007
2645,103451.22520291466
2646,93739.47011450792
2647,101247.70684447557
2648,144588.09275600858
2649,147655.5006428973
2650,139891.45883837517
2651,150035.52871351872
2652,450390.1209568864
2653,236228.92985627317
2654,242472.987654405
2655,383666.0790834971
2656,309874.94492727105
2657,337832.7625327456
2658,300367.78117385367
2659,307303.4755039186
2660,351927.63408381824
2661,343228.9402022224
2662,372016.93550035416
2663,269561.4881336628
2664,265147.64962398796
2665,329085.94333598996
2666,286129.2080660698
2667,163738.98120624767
2668,177284.19308560924
2669,179420.6300494944
2670,273050.59574373154
2671,184429.658254691
2672,189194.46685087474
2673,213023.33501590983
2674,193367.98040420594
2675,164464.12101515423
2676,186121.18567252613
2677,189276.92393738273
2678,267740.10391942255
2679,268567.4747816113
2680,276681.9954681745
2681,460652.3567640926
2682,324499.31621425593
2683,522543.9468398183
2684,321522.66932229616
2685,341781.99972478714
2686,248137.6217474567
2687,320115.4034819878
2688,223861.10805957185
2689,193768.1212407941
2690,410253.767099567
2691,189722.058528871
2692,142134.94624895876
2693,195644.25659192662
2694,138185.52744912056
2695,195946.27865018745
2696,185468.0640511871
2697,190411.90628222172
2698,193444.4594944389
2699,169839.2232930258
2700,157405.70063278737
2701,161311.5597916989
2702,116022.0136377686
2703,122182.64836241768
2704,135850.9372485188
2705,121184.52003706802
2706,119214.5758138649
2707,132356.18721543194
2708,135977.54375731564
2709,102361.59518683766
2710,125499.14246409999
2711,277232.86528654385
2712,389710.2998964675
2713,172377.9439979347
2714,151368.3497901486
2715,174330.7264652109
2716,136874.79700107657
2717,167833.03836905462
2718,220194.81138144963
2719,160417.02942212042
2720,176574.83514322774
2721,141148.9918518752
2722,168603.00036408997
2723,143768.20698244407
2724,131227.62293527642
2725,134277.2611029671
2726,142755.05316755662
2727,172860.93689428346
2728,170955.16191767834
2729,147552.56608490573
2730,144697.3934127734
2731,130696.00833096702
2732,127637.04605063325
2733,167336.6347558546
2734,143099.16356188987
